Published Odometry - x: -0.562082, y: 0, Linear Velocity: 0.00471629, Angular Velocity: -0.568698
Published Odometry - x: -5.62292, y: 2.37328, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.77362, y: 2.52229, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.1472, y: 2.54342, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.24718, y: 2.87053, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.83568, y: 3.26638, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.88895, y: 3.33063, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.7362, y: 3.30833, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.42243, y: 3.82586, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.42019, y: 2.83013, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.23849, y: 2.69551, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.92226, y: 3.15639, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.71364, y: 3.35929, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.73577, y: 3.10784, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.78464, y: 3.66687, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.17091, y: 3.00134, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.48034, y: 3.42673, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.44092, y: 3.44136, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.75125, y: 3.45247, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.64812, y: 3.71006, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.77362, y: 3.38652, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.8414, y: 3.51308, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.91247, y: 3.68799, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.36615, y: 3.56566, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.52751, y: 2.88186, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.34525, y: 3.18971, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.7279, y: 3.3463, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.72587, y: 3.74525, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.64279, y: 3.8625, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.72839, y: 4.29614, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.43581, y: 3.80269, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.62033, y: 4.04501, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.45839, y: 4.13452, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.89062, y: 4.48384, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.27451, y: 4.62167, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.27949, y: 4.66101, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.74121, y: 4.74456, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.80714, y: 4.75267, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.84078, y: 5.53155, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.53754, y: 5.26031, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.36926, y: 5.16652, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.3597, y: 5.28132, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.4218, y: 4.92395, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.5538, y: 4.99901, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.52496, y: 4.14634, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.22999, y: 3.75418, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.3191, y: 4.36529, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.41607, y: 4.90993, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.99959, y: 4.58128, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.54643, y: 4.52011, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.37394, y: 4.52082, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.91124, y: 3.93844, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.88247, y: 3.45344, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.87647, y: 3.83437, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.58247, y: 3.44285, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.51699, y: 3.00493, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.56644, y: 3.77602, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.47177, y: 4.69579, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.48096, y: 5.0176, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.39568, y: 5.13514, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.56572, y: 5.16645, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.73484, y: 4.86354, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.44397, y: 5.18902, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.60763, y: 5.71873, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.87053, y: 5.23272, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.03567, y: 5.31554, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.53049, y: 5.30909, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.5648, y: 4.52965, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.84318, y: 4.31656, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.91857, y: 3.7174, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.63084, y: 3.75611, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.36732, y: 3.82922, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.1242, y: 4.21437, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7838, y: 4.20517, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.0781, y: 4.30909, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2225, y: 3.57018, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.72778, y: 3.14571, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.1793, y: 3.59572, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2648, y: 2.97583, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2643, y: 3.29722, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7966, y: 3.89619, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.6145, y: 4.40363, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2528, y: 4.77361, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3427, y: 5.10374, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.4793, y: 5.23279, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.65545, y: 5.1362, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.44144, y: 4.54825, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.48096, y: 4.15076, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2207, y: 3.6697, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3242, y: 3.92019, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.58715, y: 3.95866, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3504, y: 3.89568, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.92586, y: 3.73657, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.8566, y: 3.80657, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3173, y: 3.17121, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.0015, y: 2.7478, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1843, y: 3.6194, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1786, y: 4.57198, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.2506, y: 3.72234, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.5515, y: 3.01229, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.9204, y: 3.19731, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.7005, y: 3.84528, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.7234, y: 4.80418, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3239, y: 5.43687, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.2257, y: 5.3939, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.0643, y: 5.45613, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5534, y: 5.59348, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.6369, y: 5.6006, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2641, y: 5.58894, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2238, y: 5.95486, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.7248, y: 5.30621, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.7297, y: 4.50069, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.361, y: 4.83256, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.3565, y: 3.92644, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.3183, y: 3.96879, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.3666, y: 4.76768, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5847, y: 4.29438, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3418, y: 4.03154, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3369, y: 3.48185, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3143, y: 3.2733, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.997, y: 3.4763, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2474, y: 3.6036, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2705, y: 3.30272, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5517, y: 3.60062, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5642, y: 4.4158, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.8228, y: 4.39232, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5745, y: 4.81933, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.126, y: 4.72384, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.6879, y: 4.46792, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.7383, y: 4.91934, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.1763, y: 5.03514, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.5137, y: 5.03375, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.8054, y: 4.57861, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.5289, y: 4.40208, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3027, y: 3.9645, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.7892, y: 4.63619, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.9956, y: 4.56972, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2913, y: 3.84879, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3659, y: 3.77106, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.4358, y: 3.35819, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5003, y: 2.84929, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.7471, y: 2.71147, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.2428, y: 2.27382, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.3136, y: 2.21607, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.1471, y: 2.21994, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.9876, y: 1.64995, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.576, y: 1.66176, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5779, y: 2.17169, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.1273, y: 1.354, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.471, y: 0.6921, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.2739, y: 0.734329, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5386, y: 0.512573, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.5856, y: -0.393921, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.0857, y: -1.1771, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3951, y: -0.535397, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.5491, y: -0.507954, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.7388, y: -0.497453, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.2124, y: -0.44243, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.9952, y: -0.869322, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1596, y: -0.995259, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.2264, y: -1.32828, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.4323, y: -1.31905, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7605, y: -1.88301, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.0853, y: -2.1904, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.0615, y: -2.16792, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5075, y: -1.86066, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.332, y: -1.94262, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.0653, y: -1.75886, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.973, y: -1.23426, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.0013, y: -1.022, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2222, y: -0.936936, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2773, y: -1.01335, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.233, y: -0.935086, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2615, y: -1.55117, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.1698, y: -0.702872, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2421, y: -0.590054, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.4323, y: -0.638272, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.4649, y: 0.25442, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.389, y: 0.39357, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.52, y: 0.708249, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.7024, y: 0.717417, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3294, y: 0.296568, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -13.0647, y: 0.196905, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3212, y: -0.0596676, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3831, y: 0.409025, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.3138, y: -0.157028, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -12.2474, y: -0.551397, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3497, y: -0.707483, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.4374, y: -0.179556, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.46, y: 0.262204, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3017, y: 0.921258, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3346, y: 1.68654, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.9835, y: 1.80519, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.4477, y: 2.51525, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.8908, y: 2.56552, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.959, y: 3.08907, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.6223, y: 3.22281, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3959, y: 3.83296, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3758, y: 3.80681, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.8267, y: 3.41816, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.91075, y: 3.50759, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.88587, y: 3.5411, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.76165, y: 3.80452, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3726, y: 3.31016, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.383, y: 3.49282, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1197, y: 3.32025, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1355, y: 3.08164, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3281, y: 2.79068, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.8607, y: 2.75652, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.5081, y: 2.81513, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.0852, y: 2.51107, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7498, y: 2.63733, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.1439, y: 1.83811, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.4763, y: 1.37704, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3295, y: 1.84442, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -11.3573, y: 2.66608, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5471, y: 2.30875, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7627, y: 2.89157, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5073, y: 3.40518, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5998, y: 3.24799, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5025, y: 3.42556, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.7386, y: 4.28823, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.8836, y: 3.50188, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.8068, y: 3.78734, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.5761, y: 3.57578, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.1889, y: 3.72604, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3429, y: 3.59031, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3607, y: 4.13017, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.0326, y: 3.81708, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.1708, y: 3.76949, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.3393, y: 3.31249, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2922, y: 3.18996, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2093, y: 3.80316, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -10.2077, y: 3.88172, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.68149, y: 4.25897, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.83985, y: 4.33144, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.97502, y: 4.16252, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.62311, y: 4.11786, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.81437, y: 4.10317, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.94629, y: 4.03689, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.67538, y: 4.73154, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.81986, y: 5.01899, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.44443, y: 4.99582, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.25468, y: 4.87489, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.36631, y: 5.40153, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.94923, y: 5.63559, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.90966, y: 5.79967, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.55998, y: 5.16323, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.55593, y: 5.93339, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -9.04893, y: 5.83337, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.42934, y: 5.72177, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.02045, y: 5.08273, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.96304, y: 4.72431, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.49518, y: 4.22935, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.75838, y: 4.61016, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.24121, y: 4.56376, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -8.13483, y: 4.1064, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.38375, y: 3.94777, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.19428, y: 3.5797, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.60307, y: 3.54809, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.91718, y: 3.17365, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.547, y: 2.95878, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.26246, y: 3.03538, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.20057, y: 3.538, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.23465, y: 4.37359, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.93722, y: 4.28211, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.33169, y: 4.50497, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.96205, y: 4.53445, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.75388, y: 4.7164, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.6351, y: 4.77, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.63672, y: 4.7041, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.66003, y: 4.67151, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.8707, y: 4.79637, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.41969, y: 4.39638, Linear Velocity: 0, Angular Velocity: -1.51569e-30
